log_inst_size,time,fast_cex_time,impl_time,check_valid_time,eq_time,make_vc_time,check_sliceable_time,eq_num_z3_calls,model_search_time,model_holes_time,model_cond_time,search_wp_time,model_z3_time,model_z3_calls,num_backtracks
0,39.088249,7.074356,17.119169,23.692369,16.978025,0.011683,0.000238,2,8.154154,0.005722,0.000000,0.014305,7.596493,1,0
1,17.002344,0.000000,16.993999,16.833067,13.220310,0.029087,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2,28.105021,0.000000,28.077364,27.976990,24.374485,0.030518,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
3,29.657602,0.000000,29.648542,29.514790,26.039600,0.008821,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
4,24.790287,0.000000,24.780750,24.609804,20.628929,0.028133,0.000238,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
5,26.858330,0.000000,26.847839,26.725054,22.948742,0.010490,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
6,29.547453,0.000000,29.536963,29.470205,25.759935,0.010014,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
7,20.402908,0.000000,20.393372,20.328760,16.634464,0.009298,0.000238,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8,21.606684,0.000000,21.597624,21.534443,17.629862,0.009537,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
9,28.770447,0.000000,28.761387,28.696299,24.892569,0.009775,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
10,35.689116,0.000000,35.679102,35.612106,31.936646,0.010490,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
11,26.391745,0.000000,26.381493,26.314735,22.642851,0.010014,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
12,23.629904,0.000000,23.618937,23.554325,19.719362,0.009775,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
13,0.093699,0.000000,0.084162,0.023365,0.023365,0.010014,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
14,26.807070,0.000000,26.802063,26.747704,23.118019,0.005722,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
15,27.294636,0.000000,27.284384,27.092457,22.755861,0.010252,0.000238,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
16,0.104427,0.000000,0.094652,0.030518,0.030518,0.010967,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
17,24.715185,0.000000,24.709940,24.654150,21.279573,0.005722,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
18,36.839008,0.000000,36.827326,36.731720,32.934904,0.013113,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
19,19.785881,0.000000,19.775629,19.631147,15.953302,0.009775,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
20,29.193163,0.000000,29.183626,29.119968,25.508165,0.008821,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
21,22.770882,0.000000,22.761345,22.695065,19.268513,0.010014,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
22,0.100851,0.000000,0.091076,0.025272,0.025034,0.010729,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
23,0.073910,0.000000,0.069141,0.018120,0.018120,0.005722,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
24,0.076771,0.000000,0.071764,0.020981,0.020742,0.005722,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
25,0.069857,0.000000,0.066042,0.017881,0.017643,0.005245,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
26,0.072956,0.000000,0.069141,0.020504,0.020504,0.005245,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
27,0.085592,0.000000,0.081539,0.034809,0.034809,0.004530,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
28,0.072479,0.000000,0.068903,0.020742,0.020742,0.005007,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
29,0.118971,0.000000,0.114679,0.038624,0.038624,0.004768,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
30,0.131607,0.000000,0.127077,0.021219,0.020981,0.005007,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
31,0.069380,0.000000,0.065565,0.020027,0.019550,0.004768,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
32,0.073195,0.000000,0.069380,0.022411,0.022411,0.004768,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
33,0.068426,0.000000,0.064850,0.019073,0.019073,0.004768,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
34,0.085831,0.000000,0.081778,0.021458,0.021458,0.004768,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
35,0.116110,0.000000,0.093699,0.020981,0.020981,0.004768,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
36,0.122309,0.000000,0.099421,0.018835,0.018835,0.004530,0.000238,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
37,0.087500,0.000000,0.084162,0.019312,0.019312,0.024319,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
38,0.194311,0.000000,0.190496,0.019550,0.019312,0.005007,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
39,0.067234,0.000000,0.063658,0.018358,0.018358,0.004530,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
40,0.085354,0.000000,0.081062,0.021458,0.021219,0.004530,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
41,0.103712,0.000000,0.099897,0.021219,0.021219,0.023842,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
42,0.102520,0.000000,0.098944,0.019073,0.019073,0.024080,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
43,0.089169,0.000000,0.085354,0.022173,0.021458,0.023842,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
44,0.069618,0.000000,0.066042,0.021696,0.021696,0.004768,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
45,0.067472,0.000000,0.063896,0.019312,0.019312,0.005007,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
46,0.084162,0.000000,0.079870,0.021935,0.021696,0.005007,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
47,0.067234,0.000000,0.063658,0.019073,0.019073,0.004768,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
48,0.069857,0.000000,0.066042,0.021458,0.021458,0.004768,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
49,0.066757,0.000000,0.062943,0.019073,0.018835,0.005007,0.000238,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
50,0.069141,0.000000,0.065327,0.021219,0.021219,0.005007,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
51,0.066519,0.000000,0.062943,0.018597,0.018597,0.004768,0.000238,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
52,0.066042,0.000000,0.062704,0.018597,0.018597,0.004530,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
53,0.070095,0.000000,0.066042,0.021458,0.021219,0.004768,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
54,0.103235,0.000000,0.099182,0.019073,0.019073,0.004768,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
55,0.069141,0.000000,0.065088,0.021696,0.021696,0.004530,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
56,0.085115,0.000000,0.081778,0.038385,0.038147,0.004530,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
57,0.083447,0.000000,0.079870,0.021458,0.021219,0.004530,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
58,0.067711,0.000000,0.063896,0.021458,0.021458,0.004530,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
59,0.066757,0.000000,0.062943,0.019073,0.019073,0.004768,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
60,0.065327,0.000000,0.061989,0.018358,0.018358,0.004768,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
