ADD,my_station_table,0/0#48,,0
ADD,l3_fwd,0x20014860486100000000729a00008888#128;0/0#128;0/0#8,0x8#9,0
ADD,punt,0x0#8;0/0#9;0/0#9;0/0#8;0/0#128;0/0#128;0/0#8;0/0#12;0/0#3;0/0#8;0/0#10,0x0#9,0
